kernel,dtype,n,stride,misalign,reps,time_ns_med,time_ns_p05,time_ns_p95,gflops,cpe,GiBps,verified,max_rel_err
mul,f32,1048577,2,0,9,681956.000000,654366.000000,1619329.000000,1.537602,2.033110,17.184043,1,0.0000000000000e+00
mul,f32,1048577,2,1,9,712695.000000,622943.000000,1303009.000000,1.471284,2.124719,16.442884,1,0.0000000000000e+00
mul,f32,1048577,4,0,9,686006.000000,669129.000000,811234.000000,1.528525,2.045181,17.082593,1,0.0000000000000e+00
mul,f32,1048577,4,1,9,662806.000000,619550.000000,921576.000000,1.582027,1.976003,17.680530,1,0.0000000000000e+00
mul,f32,1048577,8,0,9,783241.000000,709797.000000,1331867.000000,1.338767,2.335072,14.961884,1,0.0000000000000e+00
mul,f32,1048577,8,1,9,799109.000000,722904.000000,1766321.000000,1.312183,2.382353,14.664784,1,0.0000000000000e+00
mul,f32,8388609,1,0,9,12901619.000000,12072424.000000,14231806.000000,0.650198,4.807863,7.266531,1,0.0000000000000e+00
mul,f32,8388609,1,1,9,11629456.000000,10242610.000000,13870131.000000,0.721324,4.333743,8.061427,1,0.0000000000000e+00
mul,f32,8388609,2,0,9,10366802.000000,9935374.000000,15606484.000000,0.809180,3.862290,9.043291,1,0.0000000000000e+00
mul,f32,8388609,2,1,9,13475984.000000,10174496.000000,15342921.000000,0.622486,5.020649,6.956821,1,0.0000000000000e+00
mul,f32,8388609,4,0,9,18020346.000000,13136905.000000,21543831.000000,0.465508,6.713727,5.202453,1,0.0000000000000e+00
mul,f32,8388609,4,1,9,13297057.000000,12056340.000000,23262814.000000,0.630862,4.953952,7.050433,1,0.0000000000000e+00
mul,f32,8388609,8,0,9,15910601.000000,15135467.000000,30493639.000000,0.527234,5.927701,5.892299,1,0.0000000000000e+00
mul,f32,8388609,8,1,9,19662030.000000,16035374.000000,31319024.000000,0.426640,7.325356,4.768074,1,0.0000000000000e+00
mul,f32,33554433,1,0,9,33708716.000000,33072283.000000,53922437.000000,0.995423,3.139647,11.124720,1,0.0000000000000e+00
mul,f32,33554433,1,1,9,33721244.000000,32223406.000000,53283890.000000,0.995053,3.141765,11.120587,1,0.0000000000000e+00
mul,f32,33554433,2,0,9,40757432.000000,39822025.000000,49113571.000000,0.823272,3.797317,9.200776,1,0.0000000000000e+00
mul,f32,33554433,2,1,9,42725905.000000,40280209.000000,46093706.000000,0.785342,3.980717,8.776877,1,0.0000000000000e+00
mul,f32,33554433,4,0,9,57435600.000000,54438499.000000,63743160.000000,0.584210,5.351201,6.529052,1,0.0000000000000e+00
mul,f32,33554433,4,1,9,56088999.000000,54773228.000000,66308000.000000,0.598236,5.225665,6.685803,1,0.0000000000000e+00
mul,f32,33554433,8,0,9,84340204.000000,83763557.000000,116631355.000000,0.397846,7.857707,4.446278,1,0.0000000000000e+00
mul,f32,33554433,8,1,9,84046461.000000,83722774.000000,117262106.000000,0.399237,7.830525,4.461818,1,0.0000000000000e+00
mul,f32,67108865,1,0,9,66904710.000000,64852070.000000,86338003.000000,1.003051,3.116637,11.209973,1,0.0000000000000e+00
mul,f32,67108865,1,1,9,69081334.000000,64599264.000000,128399288.000000,0.971447,3.218031,10.856768,1,0.0000000000000e+00
mul,f32,67108865,2,0,9,82521209.000000,80125744.000000,141082654.000000,0.813232,3.843128,9.088573,1,0.0000000000000e+00
mul,f32,67108865,2,1,9,83047010.000000,80228471.000000,114628012.000000,0.808083,3.867612,9.031030,1,0.0000000000000e+00
mul,f32,67108865,4,0,9,161212526.000000,133704873.000000,166323414.000000,0.416276,7.510236,4.652244,1,0.0000000000000e+00
mul,f32,67108865,4,1,9,141955372.000000,124468609.000000,205636202.000000,0.472746,6.612860,5.283351,1,0.0000000000000e+00
mul,f32,67108865,8,0,9,194322669.000000,170636683.000000,230911291.000000,0.345348,9.052413,3.859560,1,0.0000000000000e+00
mul,f32,67108865,8,1,9,172026098.000000,169893935.000000,236019963.000000,0.390109,8.013640,4.359804,1,0.0000000000000e+00
mul,f64,514,1,0,9,303.000000,297.000000,391.000000,1.696370,1.842919,37.916816,1,0.0000000000000e+00
mul,f64,514,1,1,9,309.000000,298.000000,373.000000,1.663430,1.879375,37.180567,1,0.0000000000000e+00
mul,f64,514,2,0,9,312.000000,301.000000,378.000000,1.647436,1.897612,36.823062,1,0.0000000000000e+00
mul,f64,514,2,1,9,304.000000,296.000000,368.000000,1.690789,1.848970,37.792090,1,0.0000000000000e+00
mul,f64,514,4,0,9,310.000000,300.000000,379.000000,1.658065,1.885455,37.060630,1,0.0000000000000e+00
mul,f64,514,4,1,9,309.000000,295.000000,364.000000,1.663430,1.879398,37.180567,1,0.0000000000000e+00
mul,f64,514,8,0,9,311.000000,298.000000,379.000000,1.652733,1.891611,36.941464,1,0.0000000000000e+00
mul,f64,514,8,1,9,307.000000,298.000000,361.000000,1.674267,1.867259,37.422786,1,0.0000000000000e+00
mul,f64,1026,1,0,9,593.000000,577.000000,677.000000,1.730185,1.806853,38.672659,1,0.0000000000000e+00
mul,f64,1026,1,1,9,602.000000,576.000000,661.000000,1.704319,1.834336,38.094497,1,0.0000000000000e+00
mul,f64,1026,2,0,9,603.000000,581.000000,685.000000,1.701493,1.837350,38.031322,1,0.0000000000000e+00
mul,f64,1026,2,1,9,602.000000,578.000000,670.000000,1.704319,1.834280,38.094497,1,0.0000000000000e+00
mul,f64,1026,4,0,9,702.000000,677.000000,773.000000,1.461538,2.139027,32.667930,1,0.0000000000000e+00
mul,f64,1026,4,1,9,701.000000,676.000000,758.000000,1.463623,2.135924,32.714532,1,0.0000000000000e+00
mul,f64,1026,8,0,9,682.000000,675.000000,748.000000,1.504399,2.077666,33.625934,1,0.0000000000000e+00
mul,f64,1026,8,1,9,700.000000,677.000000,771.000000,1.465714,2.132518,32.761267,1,0.0000000000000e+00
mul,f64,2050,1,0,9,1376.000000,1328.000000,1500.000000,1.489826,2.098129,33.300197,1,0.0000000000000e+00
mul,f64,2050,1,1,9,1333.000000,1327.000000,1465.000000,1.537884,2.032340,34.374397,1,0.0000000000000e+00
mul,f64,2050,2,0,9,1234.000000,1182.000000,1294.000000,1.661264,1.881334,37.132148,1,0.0000000000000e+00
mul,f64,2050,2,1,9,1398.000000,1322.000000,1466.000000,1.466381,2.131389,32.776159,1,0.0000000000000e+00
mul,f64,2050,4,0,9,1420.000000,1341.000000,2399.000000,1.443662,2.164958,32.268360,1,0.0000000000000e+00
mul,f64,2050,4,1,9,1378.000000,1331.000000,1407.000000,1.487663,2.100876,33.251866,1,0.0000000000000e+00
mul,f64,2050,8,0,9,1205.000000,1154.000000,1216.000000,1.701245,1.837131,38.025785,1,0.0000000000000e+00
mul,f64,2050,8,1,9,1416.000000,1346.000000,1424.000000,1.447740,2.158864,32.359513,1,0.0000000000000e+00
mul,f64,4098,1,0,9,2350.000000,2240.000000,2437.000000,1.743830,1.792257,38.977633,1,0.0000000000000e+00
mul,f64,4098,1,1,9,2254.000000,2242.000000,2352.000000,1.818101,1.719073,40.637728,1,0.0000000000000e+00
mul,f64,4098,2,0,9,2334.000000,2250.000000,2387.000000,1.755784,1.780057,39.244832,1,0.0000000000000e+00
mul,f64,4098,2,1,9,2744.000000,2641.000000,2835.000000,1.493440,2.092773,33.380990,1,0.0000000000000e+00
mul,f64,4098,4,0,9,2725.000000,2640.000000,2759.000000,1.503853,2.078384,33.613739,1,0.0000000000000e+00
mul,f64,4098,4,1,9,2333.000000,2247.000000,2382.000000,1.756537,1.779292,39.261654,1,0.0000000000000e+00
mul,f64,4098,8,0,9,2385.000000,2276.000000,2392.000000,1.718239,1.818975,38.405634,1,0.0000000000000e+00
mul,f64,4098,8,1,9,2291.000000,2269.000000,2378.000000,1.788739,1.747301,39.981422,1,0.0000000000000e+00
mul,f64,8194,1,0,9,4516.000000,4499.000000,4810.000000,1.814438,1.722521,40.555840,1,0.0000000000000e+00
mul,f64,8194,1,1,9,4533.000000,4488.000000,7455.000000,1.807633,1.729033,40.403744,1,0.0000000000000e+00
mul,f64,8194,2,0,9,4644.000000,4486.000000,4698.000000,1.764427,1.771438,39.438022,1,0.0000000000000e+00
mul,f64,8194,2,1,9,4610.000000,4503.000000,4770.000000,1.777440,1.758374,39.728888,1,0.0000000000000e+00
mul,f64,8194,4,0,9,4672.000000,4485.000000,4780.000000,1.753853,1.782012,39.201664,1,0.0000000000000e+00
mul,f64,8194,4,1,9,4663.000000,4530.000000,4711.000000,1.757238,1.778600,39.277326,1,0.0000000000000e+00
mul,f64,8194,8,0,9,4851.000000,4722.000000,4887.000000,1.689136,1.850283,37.755138,1,0.0000000000000e+00
mul,f64,8194,8,1,9,4808.000000,4715.000000,4845.000000,1.704243,1.833890,38.092798,1,0.0000000000000e+00
mul,f64,65538,1,0,9,35952.000000,35731.000000,37732.000000,1.822931,1.714503,40.745673,1,0.0000000000000e+00
mul,f64,65538,1,1,9,37551.000000,35747.000000,37639.000000,1.745306,1.790745,39.010638,1,0.0000000000000e+00
mul,f64,65538,2,0,9,36422.000000,35776.000000,70769.000000,1.799407,1.737422,40.219880,1,0.0000000000000e+00
mul,f64,65538,2,1,9,37194.000000,35804.000000,46623.000000,1.762058,1.774298,39.385074,1,0.0000000000000e+00
mul,f64,65538,4,0,9,37921.000000,37091.000000,45626.000000,1.728277,1.808986,38.630006,1,0.0000000000000e+00
mul,f64,65538,4,1,9,37598.000000,36308.000000,37649.000000,1.743125,1.793528,38.961872,1,0.0000000000000e+00
mul,f64,65538,8,0,9,40866.000000,40076.000000,42751.000000,1.603729,1.949452,35.846142,1,0.0000000000000e+00
mul,f64,65538,8,1,9,41009.000000,40378.000000,49744.000000,1.598137,1.956231,35.721145,1,0.0000000000000e+00
mul,f64,1048578,1,0,9,1026085.000000,852038.000000,2043309.000000,1.021921,3.059355,22.841718,1,0.0000000000000e+00
mul,f64,1048578,1,1,9,909911.000000,884010.000000,1734873.000000,1.152396,2.712926,25.758063,1,0.0000000000000e+00
mul,f64,1048578,2,0,9,1039716.000000,884093.000000,2129463.000000,1.008523,3.099891,22.542256,1,0.0000000000000e+00
mul,f64,1048578,2,1,9,1130531.000000,904080.000000,2939470.000000,0.927509,3.370751,20.731448,1,0.0000000000000e+00
mul,f64,1048578,4,0,9,1073232.000000,942950.000000,2132973.000000,0.977028,3.199821,21.838284,1,0.0000000000000e+00
mul,f64,1048578,4,1,9,1107792.000000,920849.000000,2298020.000000,0.946548,3.302919,21.156990,1,0.0000000000000e+00
mul,f64,1048578,8,0,9,1422319.000000,1103334.000000,2341605.000000,0.737231,4.240620,16.478402,1,0.0000000000000e+00
mul,f64,1048578,8,1,9,1901865.000000,1674126.000000,4483253.000000,0.551342,5.670401,12.323453,1,0.0000000000000e+00
mul,f64,8388610,1,0,9,16197736.000000,15972968.000000,32081601.000000,0.517888,6.036661,11.575695,1,0.0000000000000e+00
mul,f64,8388610,1,1,9,17008409.000000,16029217.000000,21337168.000000,0.493204,6.338791,11.023961,1,0.0000000000000e+00
mul,f64,8388610,2,0,9,20311341.000000,19542373.000000,28278385.000000,0.413001,7.569738,9.231298,1,0.0000000000000e+00
mul,f64,8388610,2,1,9,20212569.000000,19901426.000000,28708633.000000,0.415019,7.532760,9.276408,1,0.0000000000000e+00
mul,f64,8388610,4,0,9,34834566.000000,26644688.000000,35864687.000000,0.240813,12.982021,5.382586,1,0.0000000000000e+00
mul,f64,8388610,4,1,9,29083127.000000,26756047.000000,33567566.000000,0.288436,10.838591,6.447039,1,0.0000000000000e+00
mul,f64,8388610,8,0,9,40518609.000000,39036288.000000,50233148.000000,0.207031,15.100449,4.627504,1,0.0000000000000e+00
mul,f64,8388610,8,1,9,39846369.000000,38162344.000000,50548314.000000,0.210524,14.849777,4.705574,1,0.0000000000000e+00
mul,f64,33554434,1,0,9,71781288.000000,64554293.000000,82395738.000000,0.467454,6.687842,10.448406,1,0.0000000000000e+00
mul,f64,33554434,1,1,9,89557463.000000,76189399.000000,144747957.000000,0.374669,8.344253,8.374512,1,0.0000000000000e+00
mul,f64,33554434,2,0,9,101802312.000000,83259241.000000,120067665.000000,0.329604,9.482482,7.367220,1,0.0000000000000e+00
mul,f64,33554434,2,1,9,100093884.000000,94370433.000000,160510914.000000,0.335230,9.323505,7.492966,1,0.0000000000000e+00
mul,f64,33554434,4,0,9,133861635.000000,130886482.000000,173375928.000000,0.250665,12.472246,5.602801,1,0.0000000000000e+00
mul,f64,33554434,4,1,9,133798114.000000,131074852.000000,167872253.000000,0.250784,12.466664,5.605461,1,0.0000000000000e+00
mul,f64,33554434,8,0,9,202187643.000000,200057431.000000,255746755.000000,0.165957,18.838100,3.709426,1,0.0000000000000e+00
mul,f64,33554434,8,1,9,200743501.000000,173220823.000000,336169865.000000,0.167151,18.702894,3.736111,1,0.0000000000000e+00
mul,f64,67108866,1,0,9,150905085.000000,131143777.000000,196103721.000000,0.444709,7.027992,9.940023,1,0.0000000000000e+00
mul,f64,67108866,1,1,9,133718519.000000,131479051.000000,158854095.000000,0.501867,6.227592,11.217594,1,0.0000000000000e+00
mul,f64,67108866,2,0,9,207176525.000000,178400499.000000,253977641.000000,0.323921,9.651460,7.240203,1,0.0000000000000e+00
mul,f64,67108866,2,1,9,167221620.000000,159374948.000000,215609662.000000,0.401317,7.789889,8.970132,1,0.0000000000000e+00
mul,f64,67108866,4,0,9,233709018.000000,225872400.000000,320340001.000000,0.287147,10.887037,6.418238,1,0.0000000000000e+00
mul,f64,67108866,4,1,9,230029086.000000,222165414.000000,277709156.000000,0.291741,10.713114,6.520915,1,0.0000000000000e+00
mul,f64,67108866,8,0,9,373433829.000000,339426349.000000,412974685.000000,0.179708,17.396542,4.016776,1,0.0000000000000e+00
mul,f64,67108866,8,1,9,354087324.000000,342846274.000000,476447511.000000,0.189526,16.494697,4.236243,1,0.0000000000000e+00
stencil,f32,1025,1,0,9,185.000000,121.000000,263.000000,27.648649,0.565358,41.199697,1,0.0000000000000e+00
stencil,f32,1025,1,1,9,185.000000,178.000000,247.000000,27.648649,0.565340,41.199697,1,0.0000000000000e+00
stencil,f32,2049,1,0,9,203.000000,195.000000,379.000000,50.418719,0.310031,75.129746,1,0.0000000000000e+00
stencil,f32,2049,1,1,9,229.000000,224.000000,479.000000,44.694323,0.349743,66.599731,1,0.0000000000000e+00
stencil,f32,4097,1,0,9,479.000000,446.000000,557.000000,42.745303,0.365675,63.695465,1,0.0000000000000e+00
stencil,f32,4097,1,1,9,599.000000,591.000000,697.000000,34.181970,0.457288,50.935104,1,0.0000000000000e+00
stencil,f32,8193,1,0,9,887.000000,864.000000,965.000000,46.172492,0.338532,68.802374,1,0.0000000000000e+00
stencil,f32,8193,1,1,9,876.000000,847.000000,2032.000000,46.752283,0.334335,69.666331,1,0.0000000000000e+00
stencil,f32,65537,1,0,9,5257.000000,5046.000000,6732.000000,62.331177,0.250773,92.880692,1,0.0000000000000e+00
stencil,f32,65537,1,1,9,4827.000000,4783.000000,6461.000000,67.883779,0.230273,101.154713,1,0.0000000000000e+00
stencil,f32,1048577,1,0,9,501707.000000,315936.000000,1130378.000000,10.450073,1.495810,15.571823,1,0.0000000000000e+00
stencil,f32,1048577,1,1,9,182239.000000,155574.000000,252706.000000,28.769226,0.543326,42.869488,1,0.0000000000000e+00
stencil,f32,8388609,1,0,9,9820534.000000,7894583.000000,156321992.000000,4.270953,3.659979,6.364215,1,0.0000000000000e+00
stencil,f32,8388609,1,1,9,9405204.000000,8069460.000000,9845790.000000,4.459556,3.505028,6.645256,1,0.0000000000000e+00
stencil,f32,33554433,1,0,9,28657248.000000,23376698.000000,32123906.000000,5.854441,2.669244,8.723796,1,0.0000000000000e+00
stencil,f32,33554433,1,1,9,29678893.000000,23779773.000000,90857613.000000,5.652911,2.764397,8.423495,1,0.0000000000000e+00
stencil,f32,67108865,1,0,9,48524957.000000,46711601.000000,111376133.000000,6.914881,2.259880,10.303976,1,0.0000000000000e+00
stencil,f32,67108865,1,1,9,64304563.000000,59979254.000000,82521610.000000,5.218048,2.995637,7.775498,1,0.0000000000000e+00
stencil,f64,1026,1,0,9,330.000000,327.000000,422.000000,15.515152,1.007513,46.238755,1,0.0000000000000e+00
stencil,f64,1026,1,1,9,247.000000,224.000000,410.000000,20.728745,0.754093,61.776474,1,0.0000000000000e+00
stencil,f64,2050,1,0,9,421.000000,404.000000,1534.000000,24.323040,0.642659,72.488309,1,0.0000000000000e+00
stencil,f64,2050,1,1,9,549.000000,536.000000,630.000000,18.652095,0.838063,55.587574,1,0.0000000000000e+00
stencil,f64,4098,1,0,9,782.000000,772.000000,863.000000,26.189258,0.596864,78.050072,1,0.0000000000000e+00
stencil,f64,4098,1,1,9,1043.000000,920.000000,1087.000000,19.635666,0.796070,58.518846,1,0.0000000000000e+00
stencil,f64,8194,1,0,9,1551.000000,1377.000000,1733.000000,26.408769,0.591943,78.704263,1,0.0000000000000e+00
stencil,f64,8194,1,1,9,1706.000000,1551.000000,1879.000000,24.009379,0.651075,71.553524,1,0.0000000000000e+00
stencil,f64,65538,1,0,9,12631.000000,12427.000000,15423.000000,25.942522,0.602546,77.314742,1,0.0000000000000e+00
stencil,f64,65538,1,1,9,13308.000000,12933.000000,21611.000000,24.622783,0.634841,73.381613,1,0.0000000000000e+00
stencil,f64,1048578,1,0,9,643176.000000,427709.000000,1086664.000000,8.151548,1.917645,24.293506,1,0.0000000000000e+00
stencil,f64,1048578,1,1,9,921781.000000,431143.000000,1255301.000000,5.687772,2.748308,16.950881,1,0.0000000000000e+00
stencil,f64,8388610,1,0,9,11924495.000000,11692170.000000,18472192.000000,3.517385,4.444025,10.482624,1,0.0000000000000e+00
stencil,f64,8388610,1,1,9,11765885.000000,11632165.000000,15662158.000000,3.564801,4.384828,10.623935,1,0.0000000000000e+00
stencil,f64,33554434,1,0,9,50734345.000000,47588512.000000,81678893.000000,3.306875,4.726858,9.855257,1,0.0000000000000e+00
stencil,f64,33554434,1,1,9,47798506.000000,47406531.000000,112327023.000000,3.509988,4.453362,10.460578,1,0.0000000000000e+00
stencil,f64,67108866,1,0,9,96178565.000000,94863066.000000,124092973.000000,3.488764,4.480310,10.397327,1,0.0000000000000e+00
stencil,f64,67108866,1,1,9,133070676.000000,114922431.000000,200468650.000000,2.521550,6.197268,7.514804,1,0.0000000000000e+00
