kernel,dtype,n,stride,misalign,reps,time_ns_med,time_ns_p05,time_ns_p95,gflops,cpe,GiBps,verified,max_rel_err
mul,f32,1048577,4,0,9,671581.000000,604244.000000,746725.000000,1.561356,2.003815,17.449513,1,0.0000000000000e+00
mul,f32,1048577,4,1,9,672123.000000,617010.000000,912036.000000,1.560097,2.005432,17.435441,1,0.0000000000000e+00
mul,f32,1048577,8,0,9,699026.000000,675140.000000,989564.000000,1.500054,2.085701,16.764414,1,0.0000000000000e+00
mul,f32,1048577,8,1,9,694610.000000,672876.000000,900080.000000,1.509591,2.072521,16.870994,1,0.0000000000000e+00
mul,f32,8388609,1,0,9,8416466.000000,7996897.000000,9106124.000000,0.996690,3.139055,11.138881,1,0.0000000000000e+00
mul,f32,8388609,1,1,9,8353554.000000,7920449.000000,8594783.000000,1.004196,3.115590,11.222770,1,0.0000000000000e+00
mul,f32,8388609,2,0,9,10569198.000000,10084028.000000,11027114.000000,0.793685,3.941922,8.870116,1,0.0000000000000e+00
mul,f32,8388609,2,1,9,10252108.000000,9811349.000000,10584203.000000,0.818233,3.823666,9.144462,1,0.0000000000000e+00
mul,f32,8388609,4,0,9,12995011.000000,12722825.000000,15218135.000000,0.645525,4.846691,7.214308,1,0.0000000000000e+00
mul,f32,8388609,4,1,9,12708636.000000,12117368.000000,13833629.000000,0.660072,4.739878,7.376874,1,0.0000000000000e+00
mul,f32,8388609,8,0,9,19941000.000000,14431007.000000,27959662.000000,0.420671,7.437360,4.701370,1,0.0000000000000e+00
mul,f32,8388609,8,1,9,14684743.000000,14250707.000000,17222768.000000,0.571247,5.476893,6.384178,1,0.0000000000000e+00
mul,f32,33554433,1,0,9,33624673.000000,32773724.000000,35332503.000000,0.997911,3.135217,11.152525,1,0.0000000000000e+00
mul,f32,33554433,1,1,9,34129683.000000,32213231.000000,36506644.000000,0.983145,3.182299,10.987503,1,0.0000000000000e+00
mul,f32,33554433,2,0,9,40979066.000000,40006504.000000,47983087.000000,0.818819,3.820659,9.151014,1,0.0000000000000e+00
mul,f32,33554433,2,1,9,41801122.000000,41483555.000000,61751274.000000,0.802716,3.897319,8.971051,1,0.0000000000000e+00
mul,f32,33554433,4,0,9,56724140.000000,55808008.000000,57163872.000000,0.591537,5.288629,6.610942,1,0.0000000000000e+00
mul,f32,33554433,4,1,9,56929264.000000,55654697.000000,57713064.000000,0.589406,5.308221,6.587122,1,0.0000000000000e+00
mul,f32,33554433,8,0,9,86361182.000000,84882742.000000,116483954.000000,0.388536,8.052630,4.342229,1,0.0000000000000e+00
mul,f32,33554433,8,1,9,89011511.000000,85366541.000000,118500072.000000,0.376967,8.299636,4.212938,1,0.0000000000000e+00
mul,f32,67108865,1,0,9,70767999.000000,66749545.000000,168563027.000000,0.948294,3.299274,10.598011,1,0.0000000000000e+00
mul,f32,67108865,1,1,9,68377602.000000,64761332.000000,73143103.000000,0.981445,3.187844,10.968504,1,0.0000000000000e+00
mul,f32,67108865,2,0,9,82620803.000000,80626265.000000,111674425.000000,0.812251,3.851868,9.077617,1,0.0000000000000e+00
mul,f32,67108865,2,1,9,87218388.000000,83647362.000000,104623169.000000,0.769435,4.066216,8.599104,1,0.0000000000000e+00
mul,f32,67108865,4,0,9,117432644.000000,116758835.000000,217903720.000000,0.571467,5.474412,6.386640,1,0.0000000000000e+00
mul,f32,67108865,4,1,9,116818134.000000,115388679.000000,181261182.000000,0.574473,5.445793,6.420236,1,0.0000000000000e+00
mul,f32,67108865,8,0,9,180683910.000000,173779177.000000,216925428.000000,0.371416,8.423788,4.150895,1,0.0000000000000e+00
mul,f32,67108865,8,1,9,189990590.000000,175585078.000000,311298791.000000,0.353222,8.857684,3.947564,1,0.0000000000000e+00
mul,f64,514,1,0,9,310.000000,301.000000,370.000000,1.658065,1.886975,37.060630,1,0.0000000000000e+00
mul,f64,514,1,1,9,308.000000,299.000000,397.000000,1.668831,1.874786,37.301283,1,0.0000000000000e+00
mul,f64,514,2,0,9,310.000000,300.000000,356.000000,1.658065,1.886973,37.060630,1,0.0000000000000e+00
mul,f64,514,2,1,9,309.000000,299.000000,453.000000,1.663430,1.880885,37.180567,1,0.0000000000000e+00
mul,f64,514,4,0,9,308.000000,298.000000,357.000000,1.668831,1.874797,37.301283,1,0.0000000000000e+00
mul,f64,514,4,1,9,309.000000,307.000000,388.000000,1.663430,1.880878,37.180567,1,0.0000000000000e+00
mul,f64,514,8,0,9,310.000000,300.000000,402.000000,1.658065,1.886988,37.060630,1,0.0000000000000e+00
mul,f64,514,8,1,9,310.000000,306.000000,384.000000,1.658065,1.887003,37.060630,1,0.0000000000000e+00
mul,f64,1026,1,0,9,605.000000,578.000000,677.000000,1.695868,1.844905,37.905598,1,0.0000000000000e+00
mul,f64,1026,1,1,9,582.000000,577.000000,667.000000,1.762887,1.774754,39.403586,1,0.0000000000000e+00
mul,f64,1026,2,0,9,599.000000,576.000000,678.000000,1.712855,1.826605,38.285287,1,0.0000000000000e+00
mul,f64,1026,2,1,9,599.000000,576.000000,680.000000,1.712855,1.826605,38.285287,1,0.0000000000000e+00
mul,f64,1026,4,0,9,602.000000,586.000000,671.000000,1.704319,1.835752,38.094497,1,0.0000000000000e+00
mul,f64,1026,4,1,9,593.000000,574.000000,662.000000,1.730185,1.808307,38.672659,1,0.0000000000000e+00
mul,f64,1026,8,0,9,598.000000,593.000000,756.000000,1.715719,1.823555,38.349309,1,0.0000000000000e+00
mul,f64,1026,8,1,9,597.000000,575.000000,667.000000,1.718593,1.820504,38.413546,1,0.0000000000000e+00
mul,f64,2050,1,0,9,1198.000000,1182.000000,1267.000000,1.711185,1.828386,38.247972,1,0.0000000000000e+00
mul,f64,2050,1,1,9,1228.000000,1187.000000,1292.000000,1.669381,1.874197,37.313575,1,0.0000000000000e+00
mul,f64,2050,2,0,9,1180.000000,1171.000000,1264.000000,1.737288,1.800917,38.831416,1,0.0000000000000e+00
mul,f64,2050,2,1,9,1200.000000,1182.000000,1273.000000,1.708333,1.831436,38.184226,1,0.0000000000000e+00
mul,f64,2050,4,0,9,1142.000000,1134.000000,1246.000000,1.795096,1.742916,40.123529,1,0.0000000000000e+00
mul,f64,2050,4,1,9,1215.000000,1153.000000,1226.000000,1.687243,1.854331,37.712815,1,0.0000000000000e+00
mul,f64,2050,8,0,9,1195.000000,1142.000000,1221.000000,1.715481,1.823806,38.343992,1,0.0000000000000e+00
mul,f64,2050,8,1,9,1196.000000,1164.000000,1215.000000,1.714047,1.825334,38.311932,1,0.0000000000000e+00
mul,f64,4098,1,0,9,2438.000000,2357.000000,2445.000000,1.680886,1.861344,37.570729,1,0.0000000000000e+00
mul,f64,4098,1,1,9,2331.000000,2254.000000,2341.000000,1.758044,1.779652,39.295340,1,0.0000000000000e+00
mul,f64,4098,2,0,9,2491.000000,2440.000000,2509.000000,1.645122,1.901809,36.771352,1,0.0000000000000e+00
mul,f64,4098,2,1,9,2446.000000,2434.000000,2514.000000,1.675388,1.867446,37.447849,1,0.0000000000000e+00
mul,f64,4098,4,0,9,2333.000000,2247.000000,2355.000000,1.756537,1.781185,39.261654,1,0.0000000000000e+00
mul,f64,4098,4,1,9,2386.000000,2299.000000,2419.000000,1.717519,1.821643,38.389538,1,0.0000000000000e+00
mul,f64,4098,8,0,9,2294.000000,2280.000000,2397.000000,1.786399,1.751406,39.929136,1,0.0000000000000e+00
mul,f64,4098,8,1,9,2380.000000,2366.000000,2425.000000,1.721849,1.817048,38.486318,1,0.0000000000000e+00
mul,f64,8194,1,0,9,4765.000000,4734.000000,4897.000000,1.719622,1.819412,38.436552,1,0.0000000000000e+00
mul,f64,8194,1,1,9,4513.000000,4481.000000,4800.000000,1.815644,1.723192,40.582799,1,0.0000000000000e+00
mul,f64,8194,2,0,9,4645.000000,4487.000000,4747.000000,1.764047,1.773594,39.429531,1,0.0000000000000e+00
mul,f64,8194,2,1,9,4678.000000,4512.000000,4776.000000,1.751603,1.786195,39.151384,1,0.0000000000000e+00
mul,f64,8194,4,0,9,4706.000000,4485.000000,4737.000000,1.741181,1.796887,38.918439,1,0.0000000000000e+00
mul,f64,8194,4,1,9,4946.000000,4926.000000,5111.000000,1.656692,1.888523,37.029958,1,0.0000000000000e+00
mul,f64,8194,8,0,9,4949.000000,4831.000000,5064.000000,1.655688,1.889677,37.007511,1,0.0000000000000e+00
mul,f64,8194,8,1,9,4810.000000,4788.000000,4971.000000,1.703534,1.836627,38.076959,1,0.0000000000000e+00
mul,f64,65538,1,0,9,39009.000000,38015.000000,39516.000000,1.680074,1.862243,37.552576,1,0.0000000000000e+00
mul,f64,65538,1,1,9,38842.000000,37822.000000,42697.000000,1.687297,1.854271,37.714033,1,0.0000000000000e+00
mul,f64,65538,2,0,9,39869.000000,39061.000000,47035.000000,1.643834,1.903300,36.742543,1,0.0000000000000e+00
mul,f64,65538,2,1,9,39920.000000,39098.000000,49977.000000,1.641733,1.905688,36.695603,1,0.0000000000000e+00
mul,f64,65538,4,0,9,36561.000000,36320.000000,59096.000000,1.792566,1.745242,40.066969,1,0.0000000000000e+00
mul,f64,65538,4,1,9,37602.000000,36146.000000,43146.000000,1.742939,1.794924,38.957727,1,0.0000000000000e+00
mul,f64,65538,8,0,9,44439.000000,41270.000000,50918.000000,1.474786,2.121296,32.964028,1,0.0000000000000e+00
mul,f64,65538,8,1,9,42334.000000,41625.000000,61394.000000,1.548117,2.020813,34.603119,1,0.0000000000000e+00
mul,f64,1048578,1,0,9,882542.000000,726178.000000,1566023.000000,1.188134,2.633079,26.556860,1,0.0000000000000e+00
mul,f64,1048578,1,1,9,1029672.000000,804246.000000,1963681.000000,1.018361,3.072052,22.762146,1,0.0000000000000e+00
mul,f64,1048578,2,0,9,1295587.000000,787217.000000,2915299.000000,0.809346,3.865420,18.090290,1,0.0000000000000e+00
mul,f64,1048578,2,1,9,927041.000000,764701.000000,2170505.000000,1.131102,2.765851,25.282102,1,0.0000000000000e+00
mul,f64,1048578,4,0,9,1214493.000000,1037516.000000,2158760.000000,0.863387,3.623471,19.298213,1,0.0000000000000e+00
mul,f64,1048578,4,1,9,1031093.000000,955107.000000,2273183.000000,1.016958,3.076289,22.730777,1,0.0000000000000e+00
mul,f64,1048578,8,0,9,1473312.000000,1441814.000000,2815797.000000,0.711715,4.395663,15.908066,1,0.0000000000000e+00
mul,f64,1048578,8,1,9,1495340.000000,1381691.000000,2458762.000000,0.701230,4.461394,15.673723,1,0.0000000000000e+00
mul,f64,8388610,1,0,9,16261906.000000,16129635.000000,16398077.000000,0.515844,6.064713,11.530017,1,0.0000000000000e+00
mul,f64,8388610,1,1,9,16530579.000000,16232727.000000,18242154.000000,0.507460,6.164947,11.342618,1,0.0000000000000e+00
mul,f64,8388610,2,0,9,20277430.000000,19783739.000000,27048633.000000,0.413692,7.562290,9.246736,1,0.0000000000000e+00
mul,f64,8388610,2,1,9,19955203.000000,19725527.000000,35681773.000000,0.420372,7.442862,9.396048,1,0.0000000000000e+00
mul,f64,8388610,4,0,9,27447619.000000,27179742.000000,29191593.000000,0.305623,10.237256,6.831195,1,0.0000000000000e+00
mul,f64,8388610,4,1,9,27673280.000000,27048378.000000,43151103.000000,0.303130,10.321413,6.775490,1,0.0000000000000e+00
mul,f64,8388610,8,0,9,40147276.000000,39882912.000000,56053595.000000,0.208946,14.974062,4.670306,1,0.0000000000000e+00
mul,f64,8388610,8,1,9,52844589.000000,39217334.000000,54984019.000000,0.158741,19.709692,3.548141,1,0.0000000000000e+00
mul,f64,33554434,1,0,9,66531875.000000,65255871.000000,85180436.000000,0.504336,6.203601,11.272793,1,0.0000000000000e+00
mul,f64,33554434,1,1,9,66596874.000000,64121158.000000,88836720.000000,0.503844,6.209663,11.261791,1,0.0000000000000e+00
mul,f64,33554434,2,0,9,80223840.000000,79336537.000000,104955886.000000,0.418260,7.480333,9.348842,1,0.0000000000000e+00
mul,f64,33554434,2,1,9,83098765.000000,79593671.000000,145022163.000000,0.403790,7.748396,9.025405,1,0.0000000000000e+00
mul,f64,33554434,4,0,9,111391162.000000,110123770.000000,142693738.000000,0.301231,10.386519,6.733030,1,0.0000000000000e+00
mul,f64,33554434,4,1,9,113611492.000000,110814698.000000,140954795.000000,0.295344,10.592639,6.601445,1,0.0000000000000e+00
mul,f64,33554434,8,0,9,175984516.000000,167639942.000000,251568825.000000,0.190667,16.409479,4.261739,1,0.0000000000000e+00
mul,f64,33554434,8,1,9,187353261.000000,168571769.000000,290629286.000000,0.179097,17.469569,4.003133,1,0.0000000000000e+00
mul,f64,67108866,1,0,9,134791563.000000,131485139.000000,172401985.000000,0.497871,6.283544,11.128293,1,0.0000000000000e+00
mul,f64,67108866,1,1,9,133050005.000000,129781713.000000,168649064.000000,0.504388,6.199607,11.273957,1,0.0000000000000e+00
mul,f64,67108866,2,0,9,161445318.000000,159949416.000000,212477910.000000,0.415676,7.528791,9.291072,1,0.0000000000000e+00
mul,f64,67108866,2,1,9,160670834.000000,158428492.000000,212978103.000000,0.417679,7.492698,9.335858,1,0.0000000000000e+00
mul,f64,67108866,4,0,9,245898972.000000,222630989.000000,328674680.000000,0.272912,11.472254,6.100066,1,0.0000000000000e+00
mul,f64,67108866,4,1,9,249270119.000000,223470722.000000,295266155.000000,0.269221,11.626260,6.017569,1,0.0000000000000e+00
mul,f64,67108866,8,0,9,346538336.000000,339424124.000000,519152776.000000,0.193655,16.167305,4.328526,1,0.0000000000000e+00
mul,f64,67108866,8,1,9,356853754.000000,338651290.000000,467520013.000000,0.188057,16.770282,4.203403,1,0.0000000000000e+00
stencil,f32,1025,1,0,9,376.000000,375.000000,489.000000,13.603723,1.159198,20.271128,1,0.0000000000000e+00
stencil,f32,1025,1,1,9,376.000000,373.000000,468.000000,13.603723,1.159153,20.271128,1,0.0000000000000e+00
stencil,f32,2049,1,0,9,733.000000,730.000000,869.000000,13.963165,1.129315,20.806737,1,0.0000000000000e+00
stencil,f32,2049,1,1,9,730.000000,729.000000,897.000000,14.020548,1.124690,20.892244,1,0.0000000000000e+00
stencil,f32,4097,1,0,9,1574.000000,1544.000000,1698.000000,13.008259,1.212221,19.383817,1,0.0000000000000e+00
stencil,f32,4097,1,1,9,1687.000000,1459.000000,1701.000000,12.136929,1.299245,18.085434,1,0.0000000000000e+00
stencil,f32,8193,1,0,9,2881.000000,2868.000000,2980.000000,14.215550,1.109267,21.182820,1,0.0000000000000e+00
stencil,f32,8193,1,1,9,3356.000000,3139.000000,3364.000000,12.203516,1.292156,18.184656,1,0.0000000000000e+00
stencil,f32,65537,1,0,9,22758.000000,22723.000000,26991.000000,14.398234,1.095210,21.455040,1,0.0000000000000e+00
stencil,f32,65537,1,1,9,22925.000000,22756.000000,41363.000000,14.293348,1.103235,21.298748,1,0.0000000000000e+00
stencil,f32,1048577,1,0,9,428684.000000,401045.000000,457815.000000,12.230163,1.289347,18.224362,1,0.0000000000000e+00
stencil,f32,1048577,1,1,9,417831.000000,400833.000000,472303.000000,12.547836,1.256694,18.697733,1,0.0000000000000e+00
stencil,f32,8388609,1,0,9,6392284.000000,6268746.000000,6893580.000000,6.561510,2.403234,9.777412,1,0.0000000000000e+00
stencil,f32,8388609,1,1,9,7974648.000000,6205636.000000,8837068.000000,5.259547,2.998137,7.837336,1,0.0000000000000e+00
stencil,f32,33554433,1,0,9,32157884.000000,24895956.000000,89527047.000000,5.217139,3.011922,7.774143,1,0.0000000000000e+00
stencil,f32,33554433,1,1,9,25340772.000000,23671880.000000,27914532.000000,6.620641,2.373429,9.865524,1,0.0000000000000e+00
stencil,f32,67108865,1,0,9,50757753.000000,48009837.000000,52449997.000000,6.610701,2.376983,9.850712,1,0.0000000000000e+00
stencil,f32,67108865,1,1,9,53720675.000000,48490907.000000,114777917.000000,6.246093,2.499895,9.307403,1,0.0000000000000e+00
stencil,f64,1026,1,0,9,380.000000,379.000000,516.000000,13.473684,1.158895,40.154708,1,0.0000000000000e+00
stencil,f64,1026,1,1,9,379.000000,376.000000,505.000000,13.509235,1.155843,40.260657,1,0.0000000000000e+00
stencil,f64,2050,1,0,9,821.000000,813.000000,913.000000,12.472594,1.251922,37.171228,1,0.0000000000000e+00
stencil,f64,2050,1,1,9,821.000000,814.000000,913.000000,12.472594,1.251917,37.171228,1,0.0000000000000e+00
stencil,f64,4098,1,0,9,1466.000000,1460.000000,1580.000000,13.969986,1.117721,41.633804,1,0.0000000000000e+00
stencil,f64,4098,1,1,9,1720.000000,1706.000000,1737.000000,11.906977,1.311382,35.485556,1,0.0000000000000e+00
stencil,f64,8194,1,0,9,2907.000000,2895.000000,3026.000000,14.090127,1.108193,41.991852,1,0.0000000000000e+00
stencil,f64,8194,1,1,9,2929.000000,2901.000000,3037.000000,13.984295,1.116582,41.676447,1,0.0000000000000e+00
stencil,f64,65538,1,0,9,25991.000000,25929.000000,27141.000000,12.607441,1.238553,37.573102,1,0.0000000000000e+00
stencil,f64,65538,1,1,9,23078.000000,23041.000000,27176.000000,14.198804,1.099712,42.315734,1,0.0000000000000e+00
stencil,f64,1048578,1,0,9,841831.000000,735197.000000,1359586.000000,6.227948,2.507182,18.560732,1,0.0000000000000e+00
stencil,f64,1048578,1,1,9,637174.000000,495279.000000,1190833.000000,8.228333,1.897660,24.522344,1,0.0000000000000e+00
stencil,f64,8388610,1,0,9,11893631.000000,11737503.000000,16577672.000000,3.526513,4.427885,10.509827,1,0.0000000000000e+00
stencil,f64,8388610,1,1,9,13359058.000000,11960081.000000,14566212.000000,3.139670,4.973321,9.356947,1,0.0000000000000e+00
stencil,f64,33554434,1,0,9,61131533.000000,50211387.000000,69239270.000000,2.744445,5.773408,8.179085,1,0.0000000000000e+00
stencil,f64,33554434,1,1,9,50202593.000000,49081810.000000,160957713.000000,3.341902,4.741261,9.959645,1,0.0000000000000e+00
stencil,f64,67108866,1,0,9,105711686.000000,99694585.000000,151194038.000000,3.174146,4.916795,9.459692,1,0.0000000000000e+00
stencil,f64,67108866,1,1,9,104314715.000000,99431775.000000,129939297.000000,3.216654,4.849641,9.586375,1,0.0000000000000e+00
